,latitude,longitude,유형,이름,시,구,동,최대 매매가(만원),최소 매매가(만원),최대 전세가(만원),최소 전세가(만원),전세가율,실거래년1,실거래월1,실거래가1,실거래년2,실거래월2,실거래가2,실거래년3,실거래월3,실거래가3
380,37.442589,129.171459,아파트,백조(345-2),강원도,삼척시,남양동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,37.442928,129.171261,아파트,백조상가,강원도,삼척시,남양동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,37.442069,129.17085,아파트,선경1차,강원도,삼척시,남양동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,37.443551,129.169348,아파트,선경맨션,강원도,삼척시,남양동,0,0,0,0,0,2022,7,11800,2020,6,11800,2018,5,9000
384,37.440865,129.167156,아파트,세연상가(주상복합),강원도,삼척시,남양동,0,0,0,0,0,2022,2,5500,2020,8,7000,2019,11,6600
385,37.440968,129.167469,아파트,신한상가(주상복합),강원도,삼척시,남양동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,37.443285,129.171002,아파트,진주,강원도,삼척시,남양동,0,0,0,0,0,2021,1,5200,2020,10,5650,2018,7,3500
387,37.444584,129.16718,아파트,한도맨숀,강원도,삼척시,남양동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,37.443972,129.171661,아파트,한흥1차,강원도,삼척시,남양동,0,0,0,0,0,2015,11,6000,2015,5,3000,2013,5,6100
389,37.443483,129.171739,아파트,한흥2차,강원도,삼척시,남양동,0,0,0,0,0,2021,10,4000,2018,2,4000,2014,2,3300
390,37.443074,129.172014,아파트,한흥3차,강원도,삼척시,남양동,0,0,0,0,0,2023,6,5800,2023,5,5800,2022,2,4500
391,37.438938,129.168106,아파트,한흥프라자,강원도,삼척시,남양동,0,0,0,0,0,2018,4,5950,2014,12,4500,2014,10,4800
